panel_id,perturbed_gene_id,e189_perturbation_role,reserved_random_pair_donor,reserved_random_pair_state,candidate_train_context_order,selection_sha256
H03,ENSG00000182768,SEEN_PERTURBATION,CE0006864,Stim48hr,CE0008162::Rest|CE0008162::Stim48hr|CE0006864::Rest|CE0006864::Stim8hr|CE0008162::Stim8hr,06c47aa64ad995070cb4f3ad16f25a98afc679e9d1adb0ef737dde0ce96054d5
H03,ENSG00000183597,SEEN_PERTURBATION,CE0006864,Stim48hr,CE0008162::Stim8hr|CE0008162::Stim48hr|CE0006864::Stim8hr|CE0006864::Rest|CE0008162::Rest,5f6c6bd917972cd4aa9e138631337b5a174718e38e2afbb08d74cb3fbe2f7c17
H03,ENSG00000183665,SEEN_PERTURBATION,CE0006864,Stim48hr,CE0008162::Rest|CE0006864::Stim8hr|CE0008162::Stim48hr|CE0008162::Stim8hr|CE0006864::Rest,3c67d6e87dd1606bea9e92252b7dc909cccd41c74975bb9266a6c6a4cd813195
H03,ENSG00000185504,SEEN_PERTURBATION,CE0006864,Stim48hr,CE0008162::Stim8hr|CE0006864::Stim8hr|CE0008162::Rest|CE0008162::Stim48hr|CE0006864::Rest,e49815960f414eb7a4ee3fd100a4ee34e1554cf350ebaf9c641d39783fe1a31a
H03,ENSG00000186469,SEEN_PERTURBATION,CE0006864,Stim8hr,CE0008162::Rest|CE0008162::Stim8hr|CE0006864::Rest|CE0008162::Stim48hr|CE0006864::Stim48hr,80b4cce4a20f7f92a5314a6be363313290c835e9ee8e4e798328bbf775aa3802
H03,ENSG00000186790,SEEN_PERTURBATION,CE0008162,Stim8hr,CE0008162::Rest|CE0008162::Stim48hr|CE0006864::Stim8hr|CE0006864::Rest|CE0006864::Stim48hr,0bab00151262745850ffdd1fb9cbbd7d1434428116d6f8dd0e8149ac7bf627e0
H03,ENSG00000187193,SEEN_PERTURBATION,CE0008162,Stim8hr,CE0008162::Stim48hr|CE0006864::Stim8hr|CE0006864::Rest|CE0006864::Stim48hr|CE0008162::Rest,60f3bf12ba5e8f5435a70d3406d4133f271f03f0674d489913abf128039e02e5
H03,ENSG00000187446,SEEN_PERTURBATION,CE0008162,Rest,CE0006864::Stim8hr|CE0006864::Stim48hr|CE0008162::Stim48hr|CE0008162::Stim8hr|CE0006864::Rest,63e65a34f2831156dbc54c09e4ccfde5a65fdbae3ae0bcba071834d63d072a7b
H03,ENSG00000196074,SEEN_PERTURBATION,CE0008162,Stim8hr,CE0008162::Stim48hr|CE0006864::Rest|CE0008162::Rest|CE0006864::Stim8hr|CE0006864::Stim48hr,7a098dcdf0e6884e0c8a36fc93bd41d7faea56db86f84f94a358430e1f8e725d
H03,ENSG00000197037,SEEN_PERTURBATION,CE0008162,Stim48hr,CE0008162::Stim8hr|CE0006864::Stim48hr|CE0008162::Rest|CE0006864::Rest|CE0006864::Stim8hr,f6f558e546f2e515c12c4860a73e307501de06c5e0e659f6b19bbfaecbcad890
H03,ENSG00000198837,SEEN_PERTURBATION,CE0008162,Stim8hr,CE0006864::Stim48hr|CE0006864::Rest|CE0008162::Rest|CE0006864::Stim8hr|CE0008162::Stim48hr,0c7a731831ba56578e0d9fe0ed869eaa587f04a479e79e91cf9b2051263fd093
H03,ENSG00000203710,SEEN_PERTURBATION,CE0008162,Rest,CE0008162::Stim48hr|CE0006864::Stim8hr|CE0008162::Stim8hr|CE0006864::Rest|CE0006864::Stim48hr,10e025da0a298d2d2fac120709a8f54f0e85b8a230de08050094c26bb66d75f1
H03,ENSG00000204371,SEEN_PERTURBATION,CE0006864,Stim48hr,CE0008162::Stim8hr|CE0008162::Stim48hr|CE0006864::Rest|CE0008162::Rest|CE0006864::Stim8hr,8b30061b84794172e1cfa1f0ef9537fc1bf5f2c82325fc103331dd6b6bdfc509
H03,ENSG00000205268,SEEN_PERTURBATION,CE0008162,Stim48hr,CE0008162::Stim8hr|CE0006864::Rest|CE0006864::Stim48hr|CE0008162::Rest|CE0006864::Stim8hr,b1dde3fa5adbc20be12795806237855506a754e48a3fe34b61563eb996e0b861
H03,ENSG00000205593,SEEN_PERTURBATION,CE0008162,Rest,CE0006864::Stim48hr|CE0006864::Rest|CE0008162::Stim48hr|CE0008162::Stim8hr|CE0006864::Stim8hr,012092dbba04250e45544602f08bfb2197e847d8915d647ec7735e0a9b673c35
H03,ENSG00000205903,SEEN_PERTURBATION,CE0006864,Stim8hr,CE0006864::Stim48hr|CE0008162::Stim48hr|CE0008162::Stim8hr|CE0008162::Rest|CE0006864::Rest,175fa2bc671c2e95f33941b9906c2cf9ca13acb76efa465848a134099e1e55ba
H03,ENSG00000213064,SEEN_PERTURBATION,CE0008162,Stim8hr,CE0008162::Rest|CE0006864::Stim48hr|CE0008162::Stim48hr|CE0006864::Rest|CE0006864::Stim8hr,509d735e736b84d238bf81db6718c184a710f3f9b8d5b0cad3d4bea9427379f5
H03,ENSG00000213699,SEEN_PERTURBATION,CE0008162,Stim8hr,CE0006864::Stim8hr|CE0006864::Stim48hr|CE0006864::Rest|CE0008162::Rest|CE0008162::Stim48hr,fa3d32ca73747c95da24e28690e778538675e4bb3339b347932f18f678ecc20a
H03,ENSG00000214013,SEEN_PERTURBATION,CE0008162,Rest,CE0008162::Stim8hr|CE0006864::Stim48hr|CE0006864::Stim8hr|CE0006864::Rest|CE0008162::Stim48hr,48aa326a86c1ba81a0a819fb1f602e3a09a7b0d5dcc256bc204a6c64f857bfc6
H03,ENSG00000227345,SEEN_PERTURBATION,CE0008162,Stim48hr,CE0008162::Stim8hr|CE0006864::Stim48hr|CE0008162::Rest|CE0006864::Rest|CE0006864::Stim8hr,4d620375a5b787e3f1111aafe6ae3f54879053d455e9a011978049995e887cff
H03,ENSG00000272333,SEEN_PERTURBATION,CE0008162,Stim8hr,CE0006864::Rest|CE0008162::Rest|CE0008162::Stim48hr|CE0006864::Stim8hr|CE0006864::Stim48hr,36fe7c725b8bdd86900ec7fcd08fe114da57e99ebfb9fb432fdc4e8df3bba53e
H03,ENSG00000042286,UNSEEN_PERTURBATION,,,,7bd7f9b946ec27e795bb1b76098d30a73adfd99d95b93a0708b0e3e4c8ece4a2
H03,ENSG00000064652,UNSEEN_PERTURBATION,,,,00784d7a24a62015893ef0863ae411db212debfb433969f4cefa11363df30d17
H03,ENSG00000075336,UNSEEN_PERTURBATION,,,,e39724ca66192925ea4fba6c08ec4d9feec962f49cbf23a978851ce3415b0b86
H03,ENSG00000079435,UNSEEN_PERTURBATION,,,,a30f79067c483a2c1c7182eee81c486bccc00cec792695502910587a00f30ba4
H03,ENSG00000091164,UNSEEN_PERTURBATION,,,,9a2e2d3bb0852427fc0e76483bb25702f83a7be4d67de9bf9bda22edc1d01d3e
H03,ENSG00000091656,UNSEEN_PERTURBATION,,,,b56e2c2843e8078eb99b5f002365b27ff4662e1b62473d306ff7c1edbeed261e
H03,ENSG00000100483,UNSEEN_PERTURBATION,,,,a61bb5a1b961bab2d77a5f56d1229a0e3037e60939799ba50a437a1b25f75afd
H03,ENSG00000103381,UNSEEN_PERTURBATION,,,,03a00b43ed7e00dd5c3d0c50eb22f877578d9e76a629177ae5540efa49542744
H03,ENSG00000104228,UNSEEN_PERTURBATION,,,,18b90feed6448fb81ed6cf65e7877543a73f10506d7692cf7baa11db3c79d4fb
H03,ENSG00000107077,UNSEEN_PERTURBATION,,,,5cfa9f913d50f012b6452ab0de9c0016cfba8bcbd9bfc55d444f30b0dadb9867
H03,ENSG00000111796,UNSEEN_PERTURBATION,,,,f5be59d509cd7ff2aab82b5130cd53b8449aa86db3cf566dc0f887a700c9821b
H03,ENSG00000115274,UNSEEN_PERTURBATION,,,,6505a67211cb98aacf31296ba1143bd1134a3e68ce2843f3de0701c6f630f768
H03,ENSG00000118454,UNSEEN_PERTURBATION,,,,9f0ef17c3cf541eb5469ab984d45674bf47bdcddfe32496e8960c95d0df59530
H03,ENSG00000118518,UNSEEN_PERTURBATION,,,,058b4cc6b9dbe0d67f81a6efb4cea3a21466cde7e91e26afb4c4e4ce62a63d44
H03,ENSG00000121289,UNSEEN_PERTURBATION,,,,c4f98c69ed9affd495a60bfd1b032a3a29a0f9d8204f294e980efa6b5196bbac
H03,ENSG00000122694,UNSEEN_PERTURBATION,,,,971ef965004aa48d2aed5146a9b8b2d5733fc005bd4fb3cda7ae6a811da7e665
H03,ENSG00000126550,UNSEEN_PERTURBATION,,,,5bbac6ca8e84c8f9efa6c3825810c6491433463607f95c44e6f98ed52edec68c
H03,ENSG00000128791,UNSEEN_PERTURBATION,,,,daa6b5ad1588f22f37a0a05b89d2b8afb14232184f2b596bc7e6765dcf30f4b5
H03,ENSG00000132749,UNSEEN_PERTURBATION,,,,f3c62276eca00388e1a984e07ae3633e8880c2a405b99eb0d35c85a186907912
H03,ENSG00000138641,UNSEEN_PERTURBATION,,,,5ab9d46e1b7bd01c7cd48234026417a92995dd5786a89220e3df6d9a19f6e494
H03,ENSG00000140854,UNSEEN_PERTURBATION,,,,85456630f54053642a82654480e613302888fca965efb6744c816bbb0483f940
H03,ENSG00000141504,UNSEEN_PERTURBATION,,,,c9f36a176e6fb0f19b74377d8ef316b1e4e9ffcbd92b14a49a202d963a529e7a
H03,ENSG00000141568,UNSEEN_PERTURBATION,,,,ebbc5e43de06f33f5d5a99d0ed70a08ebae459993ae0f9a395dc7b06af089d26
H03,ENSG00000144362,UNSEEN_PERTURBATION,,,,c0a6c6ee0064288bb09fc9ac5092594aabe1ca84d4330df2a49772ee2fb36587
H03,ENSG00000149929,UNSEEN_PERTURBATION,,,,c51016167e17107a0edb4a4973aeceaecd6369da6440607ebdeca720b0996816
H03,ENSG00000154839,UNSEEN_PERTURBATION,,,,060877b544dbe8bc5c9181517f58678a4b6fa5865b1e9e63044c7b799748cc74
H03,ENSG00000160307,UNSEEN_PERTURBATION,,,,c39fb993f220f324219a0b638a4bcb1dc21b27607999a1f8dec85ab95a71360c
H03,ENSG00000162630,UNSEEN_PERTURBATION,,,,b5c303603b55b8064e2819b75855155aa04321713d8c85dd21b2fcb8d9488b40
H03,ENSG00000167118,UNSEEN_PERTURBATION,,,,c7a155e4239414601f789600ddcbc40ee196e8e8d32485cf018d77c31b12ba2c
H03,ENSG00000172845,UNSEEN_PERTURBATION,,,,6d287f57a85016df9b95dc3a755ce3df8e4fd1e96638dfda7b81a641f61c7de1
H03,ENSG00000173531,UNSEEN_PERTURBATION,,,,45024d53f4f6af0c088c904d5c5c58fbbe62d7feedb6e5208337f673b967659b
H03,ENSG00000179454,UNSEEN_PERTURBATION,,,,e8f302acd827064e8cbd33a54c250ce94b8b93f0f7d3b03b052b99ccd227648c
H03,ENSG00000179832,UNSEEN_PERTURBATION,,,,91ccf9b63fa740b3f85c0f9ab52aef4f162f8db76c47432b7a4b9f605dbb060e
H03,ENSG00000181467,UNSEEN_PERTURBATION,,,,d367586b8798c6dca35bb52faae3bda0acf6d77307d783d621dac3907ee0ccc3
H03,ENSG00000183155,UNSEEN_PERTURBATION,,,,d7adfe9cf9413a6066d9d41cdf4a414834cfd2219a755b8275ee2f0ad7137c73
H03,ENSG00000184675,UNSEEN_PERTURBATION,,,,6d54fcb826369686261bc3cfd1a8bf4c0353b7caf05580f775d058b60ad7958d
H03,ENSG00000196172,UNSEEN_PERTURBATION,,,,c7364a5892ea7e80cb0334bbcb1b2c9683c29ec0fc359bf4b6a987d873302d10
H03,ENSG00000204427,UNSEEN_PERTURBATION,,,,2772296737e5717247f2f74b7605f2858f1de5745235b950c49b4255508f7aa1
H03,ENSG00000204671,UNSEEN_PERTURBATION,,,,a9f66bcbe86cd2f632fb22316952907dbafc353a6f663115eba1af676db80c88
H03,ENSG00000219626,UNSEEN_PERTURBATION,,,,2857315124f07b55dee1604451d147a4b86e6763ac85a50d8e78bbb8c56da85b
