e174_global_target_rank,panel_id,panel_target_rank,ensembl_core,perturbed_gene_name,n_identity_complete_guides,eligible_guide_ids,expression_axis_id_unique,expression_axis_gene_name,target_name_matches_expression_axis,expression_axis_name_unique,scgpt_token,in_scgpt_vocabulary,eligible_target,target_selection_sha256,column_unseen_sha256,e174_selection_sha256,e174_column_unseen_sha256,target_stratum,e174_calibration_sha256,heldout_donor_partition,perturbation_support_contexts_pretruth,excluded_all_e168_e170_e172_targets,selection_used_expression_effect_error_or_e173_outcome
644,R04,44,ENSG00000015532,XYLT2,2,XYLT2-1+XYLT2-2,True,XYLT2,True,True,XYLT2,True,True,62c7862be82e7aaa4742dfa41449cc1b1460544a10462b403f53b9113db36503,e664c03edb00c1512749eb238d134b78a3e4960a7627f3857d4ce99686d89d68,2c1ee623aab9f1c275524ff487690e3296001a2d083bddefff6046700af83013,7a3d0d10961e611e84eb85b82583225911f08152f601d821ef36d448cf6dd1a3,DONOR_UNSEEN_ONLY,c7b747fd9a051664da3bf42011f87acf86aae49aeb433bcb73fc9306dab4134a,EVALUATION_80PCT,6,True,False
645,R04,45,ENSG00000139233,LLPH,2,LLPH-1+LLPH-2,True,LLPH,True,True,LLPH,True,True,7c43229bb732929227f9681a1ba90d155cebf85c64117bb3cda47b173caf8d93,bf7785b9573cb83b99a5911928174aa1cac7e5bcd0c7c934efd989c6fce5a5a3,2c25747b772549785037aacdcf64e6b1271e2abd43cb9b1294a9c966b2b673e5,d02e1bb09a6c7b3991434c245f1c204772f969f61632650ee5e8560944a98c4a,DONOR_UNSEEN_ONLY,eacd15a3c6f592678728b67bbabe93bc8ae2da26a6321d556c93b89b5e1ace1c,EVALUATION_80PCT,6,True,False
646,R04,46,ENSG00000167992,VWCE,2,VWCE-1+VWCE-2,True,VWCE,True,True,VWCE,True,True,aec3509921dea86ddeb4e46f944a456ac0a9440163a0e929338cff0767a0e176,2e9a56f4166f4cf03f517b72bfcd1ffd8994e03f38605f8e18967b5f8ddec0da,2c27f65fe455fe8ce8f7a626ba33c07a799ee40a28f94a757ee1570b80fb2ea8,4503113259fabb375ae4adc5aa14278ed14db2fd8385b7898f4fab0b14058c6a,DONOR_UNSEEN_ONLY,ded50699d513c02ed6a9e31752bc9cd565e77479c466baa3b53fc06bb2099da9,EVALUATION_80PCT,6,True,False
647,R04,47,ENSG00000126464,PRR12,2,PRR12-1+PRR12-2,True,PRR12,True,True,PRR12,True,True,9f14cca11743f6642f653dc7ab97ec49b3bfa5e135fe5af5a3fc08e06ae13208,4e56a22225e3317f5853a9bacec6e1b0573a6bc585e677290c32279442319215,2c28c88ec6917870a0abab357e3545452273e48452208a0ed82999594f786382,da3b611750b6770cac7ee91dc4414873b88c1f87d5f115aff45d21832ed8ee41,DONOR_UNSEEN_ONLY,fad73a9e5c53e34b99144380ef524668a2d90b135a016d52470d72ade330f720,EVALUATION_80PCT,6,True,False
648,R04,48,ENSG00000141540,TTYH2,2,TTYH2-1+TTYH2-2,True,TTYH2,True,True,TTYH2,True,True,fa214adfcbef909152b8c1d39913d711c8b88bafa707317de1672fcd23b63088,cc7bdd99e0917c73424eaec7095180d23296318a0d994d9b566ecdcc434fe10e,2c3c12a3e118b5e0aa3253dd3f6286a2204ed8a5951e3c68682db7914bfba7ff,35b400c5a01fe55802af3099b12a1698e97fe445c9b0e870d38f93ae0f14d494,COLUMN_UNSEEN,8187bbadcb30c2fda69bff06a064a7313bc78cbde553db25dffa11136d0c6fa6,EVALUATION_80PCT,0,True,False
649,R04,49,ENSG00000130749,ZC3H4,2,ZC3H4-1+ZC3H4-2,True,ZC3H4,True,True,ZC3H4,True,True,098a817e10e24bfdb403cd05fa22b478693fbd1363fbcdbe18690028cad38c29,5a3668b0b2168aea7db0e4add2f55f41d6b72578d2c8ac0c211fa27ae147fe3d,2c477207fddbb872d476baa01b0fe6127b55d5c35e02821e85d7e8eafac9d9e0,39010ca967248fd6b3f6935f45a44b49994f87889af804985d045bd6b1fbb39a,DONOR_UNSEEN_ONLY,a52eb22aa87f23cf061138c06a45db47e8bf8c9214df4cf3a8a67ba16ba05bb3,EVALUATION_80PCT,6,True,False
650,R04,50,ENSG00000115828,QPCT,2,QPCT-1+QPCT-2,True,QPCT,True,True,QPCT,True,True,69f5232c5d0526f425614aafca107bdfd323e4286768b03663d6b8adf9cb3607,6ee44d34b3731840e594665f10f30e3533fe173f1eaf3f1c25121919ef5f7e17,2c4bf64d9332099eaed2eb7bb1a52ba09314bb81a8c55558f0483966655adf97,66126ef0893c86f0866a765f10c80e761a084f7dea810f5916ee1f87c898a1e2,DONOR_UNSEEN_ONLY,07611b4238a4627a91f88551b42abe2502c5490f32bdd5893ed16a91779e1fe4,CALIBRATION_20PCT,6,True,False
651,R04,51,ENSG00000080815,PSEN1,2,PSEN1-1+PSEN1-2,True,PSEN1,True,True,PSEN1,True,True,204323f8f3924f9085a6275f29aec32348a356c53825add415b6656ce5969cc5,a55f0dc3f78584b9f590682b3b8aeb85d04641d9b5b39667f39f46bab5943870,2c58926789e2c4f8765993ce16b1fab89fd760dc708831e538ed67f78f8b1cc3,693e57fd7dcff12d4c8ca581571d2cc15e7342827539064a50d27f689a9b7fa3,DONOR_UNSEEN_ONLY,d8ea56c83718fbb884969b80244b5a789bc0091c15746b92bd9896be75c8c01a,EVALUATION_80PCT,6,True,False
652,R04,52,ENSG00000158805,ZNF276,2,ZNF276-1+ZNF276-2,True,ZNF276,True,True,ZNF276,True,True,1905e9a78004b05dbb86f0cac1b99514c4fe441702902799d282ddcf96f1cfd1,4c302a2a2bbf3f514b9a9149672baa0db0113b783a96a802f075d26a8751fd4b,2c5f1aee67560d2ed907811564da088e6c274faf90d0eaa31475b4a5e50e42c4,5c0945ca289ed999b730dc65d64141338ce8f1cc1d8011978eb6ee73c07b3b87,DONOR_UNSEEN_ONLY,3e0a8b8a2afa51c322f23641a646b6f90bbd1da9b96ae14788e060c23e6b2c0f,EVALUATION_80PCT,6,True,False
653,R04,53,ENSG00000187257,RSBN1L,2,RSBN1L-1+RSBN1L-2,True,RSBN1L,True,True,RSBN1L,True,True,16f1ee935533f8c2360587170bdfd6d206454150968d9a8214ca9dcdbc77499c,451def6f67eacb08ab0e93dc8569583a0be6aa85ed063e521641249fedae44c7,2c6dfcd51cc41128469694ef4d73d1c831a4d88e018b8dfa8508af3d9f1ed0b8,489a22b4bee8cae60a06fc64c8610a2842a61f5bd4abf6755d2de6194dbb978d,DONOR_UNSEEN_ONLY,685e64922eb02adc43f4b4ea7227efc89c426f2366b5910fa8470e4539e154ba,EVALUATION_80PCT,6,True,False
654,R04,54,ENSG00000187325,TAF9B,2,TAF9B-1+TAF9B-2,True,TAF9B,True,True,TAF9B,True,True,5fc39486b9610f1d5eb6cd544ec9e9e05683f83777a2617c0e9cbb3b6550e51f,ac08a3f2907d8ea89643a375de901ec7b5583c25dcffad5df34ce321d849286e,2c70137ac2b6d947ddf20f034256a68ab2baec178802de4c1ca39dc0dec32610,fdcf4b27b680f4f125334757f533ef2eb28be59745f77f1e81536387fa9351e0,DONOR_UNSEEN_ONLY,b6db57f87bc976d74e632fac9abcb158fbc0aa4b54615e0a4ad306047d56a206,EVALUATION_80PCT,6,True,False
655,R04,55,ENSG00000173801,JUP,2,JUP-1+JUP-2,True,JUP,True,True,JUP,True,True,bcabda29f96df08921bc0618a9aeb0ad452bc9765e4eb92273133187e584ada9,e8591b42a86d18ef841772ee6f67c465c2a798f5fdb3889bdcb3801ce2081bda,2c7de9bf75b53a1624b49b864950c16431cc03f75cd3f0674a110d08c409f939,9abea6c36ca53356b1f6fc554bf94da41019b8991468100e43a54eb4beb99e14,DONOR_UNSEEN_ONLY,51d2008576d334702787a107955126ad5d340abadd212da09866674c4ea95239,EVALUATION_80PCT,6,True,False
656,R04,56,ENSG00000135916,ITM2C,2,ITM2C-1+ITM2C-2,True,ITM2C,True,True,ITM2C,True,True,9f59f25d772b04ba4ec978ab8c37fee7d96e278d81a8df110a1297328759610e,e790120e9b02d07cbe633a6e1d3495b42ca6c95ac0a090bd7dcf47d1d0d76d2a,2c8638103a7ab79e3c0713a1667103b1159b02353eb629a61d0442ef66c31f2f,123ab041ed38c2626814212ef59336e6732a6933db54476d3c3e549cd82212b5,COLUMN_UNSEEN,6bc6ce28f4691a00ed5563ef1800c29484f35011640569067a6ffdc0804147d6,EVALUATION_80PCT,0,True,False
657,R04,57,ENSG00000164011,ZNF691,2,ZNF691-1+ZNF691-2,True,ZNF691,True,True,ZNF691,True,True,87caef4ec8e3e41a9fa4e52743200eb874b73bcf18d1bc049b35a1e71734c850,8572e2c4beecc49d2ac93ef9b376f2d7bcd3320e0142647832dd799dd8d2cee7,2c91796d2947e47f438207e9fac7a4fd29e5da5a92a6694beb3ee08202d42ac3,ed74471d7e978425aa28b2a4e39a5e95a380a1d768a7c4cb99b347790700ff19,DONOR_UNSEEN_ONLY,15f40239c80236e8fe3805f5875231429020e06618f04b09a424585a8f9aaf31,CALIBRATION_20PCT,6,True,False
658,R04,58,ENSG00000172869,DMXL1,2,DMXL1-1+DMXL1-2,True,DMXL1,True,True,DMXL1,True,True,b0d719a67d4c6c009aa15907c4e9577e3f075846c722f6d704bb15903c997128,000784d56a7dca4f1cfd19c8576184670e50353383da6e772f374ad7952c2eb1,2cb5c42169d196d57f0eae08b14eca201d6753ca3ba73254261d1b25e3db5f22,13cbc1d88aa49b28e1550c4ad335c1843ab9f85b02e5b98db1bbc5f857c5d4b5,COLUMN_UNSEEN,01b19bec16ebdec09ba546502e853b60347a3a16a20d33fe555d449a2e541851,CALIBRATION_20PCT,0,True,False
659,R04,59,ENSG00000165996,HACD1,2,HACD1-1+HACD1-2,True,HACD1,True,True,HACD1,True,True,657d2d45d31d9b06ac5f5d120d1cacb8433492fdc80e3d4c9dd2d4bc760cb611,73ef8a8e9d1243f4da0fa337b93648d55fbc4d01050a0dbbfd7ce3362fe12833,2ce903844875538207aa9b30464e2a7f7c95eff081a01c7f9437d38a3ac75e2c,354a6f0365b20b0f0023ee277cb4c528d51467ba71b65a521854ab6e8004261c,COLUMN_UNSEEN,b1958ec6c7b0c78c001722d68e7e9c373ca607ab4972a975a8ba1a13b6b049c2,EVALUATION_80PCT,0,True,False
660,R04,60,ENSG00000139679,LPAR6,2,LPAR6-1+LPAR6-2,True,LPAR6,True,True,LPAR6,True,True,dfde1ae561f8433e77b39eefec2c22c2e33cc78f4162d3246df30ef96541c842,e8a42c12d66cf0aeaf9d36f553bba0a04ba34dd75dc3d1e13b358c7b23fe2b1d,2ceb4647bb1e5e797d5d7e9b90a146ac88900d800a617c4f6c23cf2acd505bb0,084d45f1d2dd98430dfb7fe286118907bbad4ca56fd77dcbfa38163e3d10c77d,COLUMN_UNSEEN,bd73f30b621256dadc123fa7b0338e950b50eb964349a8cc427c12fbe5c48fb2,EVALUATION_80PCT,0,True,False
661,R04,61,ENSG00000168159,RNF187,2,RNF187-1+RNF187-2,True,RNF187,True,True,RNF187,True,True,7b5fe1f285ffddaf9562ef89d35a908f1d3ec1c363b8b8db917e52fc95716ea4,29f485becb7c2005bb191cb8f16cbb41c0f4881a2aacf7387d80d9d712711b51,2cf26b648fb120154d5900905b8db5e7ac55dbec09a30e73e8a4c1f0bbbb76a4,4b8ee17061c2eb4c1bf0e979384ed301db4b40000c5a00fc816cbe24325d4b8a,DONOR_UNSEEN_ONLY,5414c347a64c9b5207157ac5fc662da09f4c0e00994b5ff21e41e0df3b764ea4,EVALUATION_80PCT,6,True,False
662,R04,62,ENSG00000092470,WDR76,2,WDR76-1+WDR76-2,True,WDR76,True,True,WDR76,True,True,eaeeec4d0e20d02c864af6f1335bc77a448154a69415658262e00c6891ac15a8,40cb25b5c8b3d1d0da6e6ae24428e8f092358fa620f324780145f03adec1435e,2cf468b75b362eae150a5d54c5cefd4565ffd320c6eff2fe18dd4c8184f3f7ef,f1a3810c28388b6ff35bfdcfe8f84c61ba9b189cc239860bf45ea8a8e2f08437,DONOR_UNSEEN_ONLY,50cd2030502f97d0e70a6a05d3940646a6ff9eda3d9814d9e33d11765be60457,EVALUATION_80PCT,6,True,False
663,R04,63,ENSG00000197857,ZNF44,2,ZNF44-1+ZNF44-2,True,ZNF44,True,True,ZNF44,True,True,77a3b062f42d1849969fd16bf33668200b0bbd9e21d76c2c55e55513ce2da219,1f11c77359dff8b779c2b326c3ca361d02817251a975c0e387b708f589a00768,2d0caa1a0be4c503d82314177865523fdc79ff3a96559c8f8c66ef4067810c52,85d9f8cd734afb5570d74fa0faf36e29fe2547c73752c7b0f2b35b32b8fbbce4,DONOR_UNSEEN_ONLY,1182502ad4897140b429a31187b031a6e970b82ef3afd4b044de212222f8c785,CALIBRATION_20PCT,6,True,False
664,R04,64,ENSG00000261371,PECAM1,2,PECAM1-1+PECAM1-2,True,PECAM1,True,True,PECAM1,True,True,ca591e6e307958d6a1a084ea4fbfe254e0556fb810b8e51e33fe8dabd6434569,c08240f04e017b907b69bca179eec36d05a312cdf3ef314b7d5d329dbe39bcac,2d3e943b36219f98120db999eb2d662db72f5af8254fe886ebdcd2b28fcff7c5,25d3c45c5a32a748cb74736f8aece3bd6ec4abeb636ff768f3bbf2e477834de1,COLUMN_UNSEEN,21800436ad33230478189a76953572027f07c7a6231bd5f2296c1f3383e83353,CALIBRATION_20PCT,0,True,False
665,R04,65,ENSG00000087470,DNM1L,2,DNM1L-1+DNM1L-2,True,DNM1L,True,True,DNM1L,True,True,31cdb90447c4c45e4c82586b3d0e0e1a33a8ded4b8d6e5b9ae29514d90877fb4,015c709ff2280dd9becb5cd25e46272030fd3a143f9853b13b1cd254a943e5cf,2d42c94cbcd33f6a34312a2adbaa4444e425e0d0a57b5778b43e81a2c023159f,85309016b4a1b805204144c9104499571e1b3e51012059dca4563e4444acd22b,DONOR_UNSEEN_ONLY,96f9946d62037ac366822a42fca65e04ad38acffc1c6d42a5ddc10238fa46392,EVALUATION_80PCT,6,True,False
666,R04,66,ENSG00000075240,GRAMD4,2,GRAMD4-1+GRAMD4-2,True,GRAMD4,True,True,GRAMD4,True,True,68994363fb7472b0b2bd8ec49acb769e10a5bcb81abbc351867f385f19aa2e8c,afaf08e1b0ad19aef03ea3be33c3cb99727b324b859d78204e0f262175b430e5,2d4921ed0a072afcf42141bb54310a39e8afe4836d971f5b08b8fb48d7aa40db,ab8281e2515857464b6a17b0e0791b5d4daf085a4558d8bc231aec09cb18bbfb,DONOR_UNSEEN_ONLY,80b033deff31b1abb5ae171ff51b83b60fef30d9586f50511132508c34c82de3,EVALUATION_80PCT,6,True,False
667,R04,67,ENSG00000143156,NME7,2,NME7-1+NME7-2,True,NME7,True,True,NME7,True,True,3e2c3feff327d460bf411ddb521ab5217977779fa2f28a3dac75f7b1d469a8ce,d5aec72d46cebdfad195d49c7a3f7a87e1bc4262558595d523e6dad0d2c40cf2,2d513d99c7c806eb30e666703da9a70132cdb38dde7779e706e1a227fa2d687f,0c570205a98c49743960780b8e05b1dc61d0a590bf874eea95a76e9fa1c61322,COLUMN_UNSEEN,7f81633e6c8d769ab0a9efeecfc3d94ab3d435b2e9cc3044163cd710271b43e5,EVALUATION_80PCT,0,True,False
668,R04,68,ENSG00000123094,RASSF8,2,RASSF8-1+RASSF8-2,True,RASSF8,True,True,RASSF8,True,True,7c46bbba7c5d2bea8a4a15262840e71cc7d968ab08334bcde5dd1c1477071fc0,b2f209fad242cd4ef7bea0da39eac6adf9c4795bad1f478f63b1826041423150,2d5c0621b1b99617d572761d77ed905c2f6bad0061a58a3d9369a6a08ab8f57d,8e4a25947ae01b5e8960d553c391595f7647facfb83e68f9c35edb1dac36570b,DONOR_UNSEEN_ONLY,11cd4ca2b591395b862bdfadee1e96910eeda0f2f0992e1c338e05094eade518,CALIBRATION_20PCT,6,True,False
669,R04,69,ENSG00000145911,N4BP3,2,N4BP3-1+N4BP3-2,True,N4BP3,True,True,N4BP3,True,True,8c8cb46b130440893fdd69ee58a21ed80054a504d87c72c3c0797b8de0935c82,1cfca0e66454a2d4b6a53dc7dea8c759ab91aeb51e8ed25ac84e2c1d47237c74,2d71fb5de33258d44c1348fdf3ea5bda66f0a48ba6b85f00f47411ed82a48d8a,6c2e4c64e5e46238be519c63f76ea1f97756c0b9dd545dcb99cdaf84c1ab8c04,DONOR_UNSEEN_ONLY,d172508117e32b4ad9bc3230c3238ca907cdd87a581d862cc73a7c1a3326d5d9,EVALUATION_80PCT,6,True,False
670,R04,70,ENSG00000185361,TNFAIP8L1,2,TNFAIP8L1-1+TNFAIP8L1-2,True,TNFAIP8L1,True,True,TNFAIP8L1,True,True,3977c30b5c3cfd977ba176868eaddad334277cde28f5fdec22debb2d0a69f2e2,c9ec89020f51da3154f4c2d0dd9d4c8405d5165259f02d428945ed16e955253c,2d752a03504a3c8a0bbad36b56af0fb183d0404fb6b5435186aef0c29cf9ca8a,7151012d60cbc16d72f99f776e2e75c198bc262957c4a65ac43f852151c76e09,DONOR_UNSEEN_ONLY,0d199f283f2a8bc33d6a2c3c2004778fe9fd12fce6960f0f27112aa8ca748ae1,CALIBRATION_20PCT,6,True,False
671,R04,71,ENSG00000135373,EHF,2,EHF-1+EHF-2,True,EHF,True,True,EHF,True,True,4ab48e37cac0dfb16be0d317d9591daba3e031e77a0c1d2fbe0466ac1f30fd21,333195cd3a19af88b882ce91b56fe993d7f07d3f34c45358ae7aa6e3df78c578,2d7bb7abc5984c902b4ffb2a1640ee493cf178bd4e966d69be0eb4d00f598175,4d3ac1565117eceb11e3711647b010f4f6faf7083f10303b5dcb4716fcf55ca5,DONOR_UNSEEN_ONLY,71081dc3c633c253ee8d06cfceb73a31faf3d8f827ad895ce427d0e02a536ddd,EVALUATION_80PCT,6,True,False
672,R04,72,ENSG00000144485,HES6,2,HES6-1+HES6-2,True,HES6,True,True,HES6,True,True,fafcea46751fb8d93e7c336851a72ba4ae680825622e2366b8106587af7f56f4,19bb4722ed315713fb5fe346e14c7abd87cdd35d6b6e97c59f98c76878bcd4ae,2d84b49353775e93028830906eefc1cacab9cf27b37a9b09922edecb401780ff,89eec66e903114c4325b9098586e0a63c00ffdc7160c518fc4ec181c55a601ee,DONOR_UNSEEN_ONLY,3cfb36170a637615cf5ad0fce2a419e0252e169ee0f56712ca92aa2fccc88a1e,EVALUATION_80PCT,6,True,False
673,R04,73,ENSG00000134330,IAH1,2,IAH1-1+IAH1-2,True,IAH1,True,True,IAH1,True,True,8147a002a7554cd91d0385d9a5a422b04e0abc0f906a00c7b7a5dcbc78700662,6f98997886952fcc37a7fb07139776a314adf8452a287c4328d1d611709c7416,2d8ff0d1aaeb1c1d522048e4144ec63dd184b73dc0569ac5004f83987a5b64ed,8a126c15a79928be76bd6a1363170bd88c2ce40f11cbc70108ceeb803ed28873,DONOR_UNSEEN_ONLY,fcf563249f61f36a0f68bf40585b4f8dd3acecc3f0f218c36a228ac621928144,EVALUATION_80PCT,6,True,False
674,R04,74,ENSG00000161405,IKZF3,2,IKZF3-1+IKZF3-2,True,IKZF3,True,True,IKZF3,True,True,ae1c16760aeddb9d607d7da2c8b439b52798cd78c5946d2a755748dc28cad59b,415ca4b9e83e9deed4971cd77371f5ac9a55850eae363c3d895fd4485a04bd37,2d99a7fbaeae84e42fe04ac17507a9fa376241aae30562b85bdbe95f54ed5e0c,7521dffa9cbbc24cce8e3a9a1db568b66bad76446ab02bf5061502bdbcbbd5e8,DONOR_UNSEEN_ONLY,5ec33da0494f83b9a61dd10aafe1c267c30fbb943de832296be194245c58f8b9,EVALUATION_80PCT,6,True,False
675,R04,75,ENSG00000135632,SMYD5,2,SMYD5-1+SMYD5-2,True,SMYD5,True,True,SMYD5,True,True,1fc5ccdf9d2ace76d423b8d822ce4d1eb8590fa0e3b0658cce3db3b71f1bb522,7f80ca57476b93cd06e9741a6d3403245f764ab99db0e231048ee04e9eb0abd1,2da5c82ffc79ea8dfd0268e709d7a5260a6e20cdc4308ab4fca9d54ac3607f4f,9af3d5f29dd007b99c5f164958d4f5a1888241876639231aa1c7387f75e4c4ae,DONOR_UNSEEN_ONLY,0617211d4e47ea8f0298dfa7bf45538524edfe5d11c30d0de2d6386b6665c09f,CALIBRATION_20PCT,6,True,False
676,R04,76,ENSG00000100359,SGSM3,2,SGSM3-1+SGSM3-2,True,SGSM3,True,True,SGSM3,True,True,a511591535b00efccfe35903e0f15ba131215cf19da59387eb30106018abb05d,461bf33c8163393d3e98ea600ece11dffe9292220f09f33d69114d9a04d63a58,2dc3773aeb204fbacce36af15fad83942d2b1560e119950c00c6ee05b4751356,ae2b62a86640c49e6ecc05ac934d100f7fbb75b62d183817fc438da8b1519dc5,DONOR_UNSEEN_ONLY,3ef3534660583529f9665444906535959e2847cbe9fae33cf68cd1a30df263c4,EVALUATION_80PCT,6,True,False
677,R04,77,ENSG00000037749,MFAP3,2,MFAP3-1+MFAP3-2,True,MFAP3,True,True,MFAP3,True,True,291f38797501123f20dc19cca20015e41c8ca00f7768259adcbabfe897fabfd1,11bebcfa1a8e36671360cab2117164c5acd969703475f8049b38467c78118f89,2de053c84f24824cbf272340df1117b055f89a9af389539561e66236b2baa0d4,c1f9cb5914f7fad4d201a0467e3f21d6d1aac406228cc29e0c69b03bcccda467,DONOR_UNSEEN_ONLY,b4f86635c32ce85d048b0ed329efd359ffdba361aa10dcefb12a0996215501de,EVALUATION_80PCT,6,True,False
678,R04,78,ENSG00000062485,CS,2,CS-1+CS-2,True,CS,True,True,CS,True,True,da28fdbadff3e2de3520b3408519becf689f0cb04926727fab9c0098c27d39ba,0a02f99033a811ce0913c355329c3b41dc61598fdcdbb049d022de84f8ed0e5e,2df1049c7372b4a22873acd6d168e11570206f5162261cdc2c2a8fd0a1b6dece,3a9b2f377626bf48f96cc28c16325438f3c84ea0a88600dbc3706f85460df01d,DONOR_UNSEEN_ONLY,00c0768460a7e74fbf50d55eac8aa34ce70e95d536cc873bba105fe3fa184c89,CALIBRATION_20PCT,6,True,False
679,R04,79,ENSG00000241839,PLEKHO2,2,PLEKHO2-1+PLEKHO2-2,True,PLEKHO2,True,True,PLEKHO2,True,True,b29e4fa583926f1618ec644129c557a2a7f19ba910856efe44a0f9f528f0d0bf,2d0eee5bb3058b2a4eea8072019483e66328f34b48831561045c3d221804e3a4,2dfa225d11f8d78926937ab39b39d351f2e8fedf9835b3c61c9903a42bd267ea,64fb6ee5a79946e74a1a301d91f8fa3cd1bdd57ad56496437e4e741eef7746f2,DONOR_UNSEEN_ONLY,c5bdfc8945413f7ed1bdf25a5f539e01f0c167e87b54afe2c83f67910500249e,EVALUATION_80PCT,6,True,False
680,R04,80,ENSG00000166689,PLEKHA7,2,PLEKHA7-1+PLEKHA7-2,True,PLEKHA7,True,True,PLEKHA7,True,True,8f8de04f7028b6c12830d2307a61ec9186cd073dcc027ea1469164546d8cca70,a118f2a78cbbc504f09160aeb818feb6d53169a78a484ba97bae01ae9eeb9663,2dfc1f3755f08f5d6572437cd19142fe9233e1dfe6c05120f32f395d38961187,91ed7322df6cd7599b1ab77b02fe74f436ebb30db1d112250913ee3295e5111f,DONOR_UNSEEN_ONLY,4dfa84ba9db6620d2adaf0100cce8f1631427ee7c0377eb9c7a0fa3818fcac17,EVALUATION_80PCT,6,True,False
681,R04,81,ENSG00000172349,IL16,2,IL16-1+IL16-2,True,IL16,True,True,IL16,True,True,b819f157613eafd61a6d5a68226651eb54ee9c55c470a825c9697e6c7fa00bdf,c2b92f26b1d7d3ac89d9284f46686adb3495338ebd3c8369be341aa8c30083cd,2dfc77bfc35f79b8e6ce476a15d302117ed5770acb13e5682aafea0b57aa3d2e,9b3eca10a3e13925d8c6385318ead6aa37e574935aab52e40791a5b8f145b863,DONOR_UNSEEN_ONLY,e3708f3bad08c0e9a51cd8522ba05ac09ac3d6219904baf66df71bbdd2fef561,EVALUATION_80PCT,6,True,False
682,R04,82,ENSG00000127920,GNG11,2,GNG11-1+GNG11-2,True,GNG11,True,True,GNG11,True,True,83bf74dc1917a290568af06ee910ef3d4f709e80f75744c344530964a3ee73a9,0c424d7ed22cba624f6594ebe6209ef4a6b5c7db6febb5a7e76d7839f4b61feb,2dff34fcd1ba3446b7d923f928b29c5daff61f707381b051364330025ecaada7,28341aef6835627ffffe4b9dd313a8e3e3c1b9c892d83a4efae5c512df76dbac,COLUMN_UNSEEN,8a3b95d818c63d62aab660e661736f76c3c40a3900bfbd7a3db66688043129f3,EVALUATION_80PCT,0,True,False
683,R04,83,ENSG00000164896,FASTK,2,FASTK-1+FASTK-2,True,FASTK,True,True,FASTK,True,True,e6ee3d9dd4c3f934f6427c3900b5e7a407a24158c1b86ee242a2297120075d9c,8ebcb58e685e00ac6907343e10b7482b3f6a8c1197bdf91e75406c1ff182f21d,2e1e5389ea49fad78f28c04910f4d49df56113c58be12b2673c1a7c97364d0a7,ca2e620cab79e5d16d8ab37b01523e4d1451d82ffb9a0739e680dd9e417e4edf,DONOR_UNSEEN_ONLY,ddf7f58898e4e553f8ab13cd2009d9e76acfcdead1505ddd838596503eda67d7,EVALUATION_80PCT,6,True,False
684,R04,84,ENSG00000128218,VPREB3,2,VPREB3-1+VPREB3-2,True,VPREB3,True,True,VPREB3,True,True,698d4380ec3763f746e7efadaf818c9989ef4f42ca0249db33705c91c1fa1333,567e695749a4c5d202895b84a492af0df83c076513555623665e8dac894edfa5,2e25391a04e2e8df3d920fda510fffe936c281955dbc5e1fe1be38236bb4b35c,9aac1669d72e0165ce8e12b079b5ab487d6742886025daf245f50739b3f0e75e,DONOR_UNSEEN_ONLY,0b1d00a0fd5b048b334e38859d85a82d1b653a65ab326fa763e7f28ba4de5b8a,CALIBRATION_20PCT,6,True,False
685,R04,85,ENSG00000234444,ZNF736,2,ZNF736-1+ZNF736-2,True,ZNF736,True,True,ZNF736,True,True,9e07d4b2f87291bf8bbdcf9b9e092f3dece68364f85f58dcf62c4bb10bd71650,16d58ba8768a05fbf4bfa6ccc2f61d1391fd8947c63b8192ffa1ed7e153c173e,2e58243c4c2744dad717d6fdfde63eb263fb7bc8282c371cbf5365582aa685ce,59217b2f36a3f91c21431f92e5faa1684bb9ec4b276d99702efacc8c27f13e20,DONOR_UNSEEN_ONLY,c2a21d935f4e72aa73bebe4a4823eb3adc3578b22427c8f8db93d1d98cd8e289,EVALUATION_80PCT,6,True,False
686,R04,86,ENSG00000138801,PAPSS1,2,PAPSS1-1+PAPSS1-2,True,PAPSS1,True,True,PAPSS1,True,True,9929c23518e800ce3742856c1b1c9d9cbdad094cbe13b45a008bf4d2ca89b78b,3348a059a42e864fcb5be73c6cc75e81089ab0da0aece9864bbec1273f492309,2e5fb81d8012548c7a92ac95078f7419fa315b8ffbdd17fe0422aedeb81b3dbd,ba2c86eb31afb0cbf24cb02b8df508cb50676b5e808f8b101dcd65339f106749,DONOR_UNSEEN_ONLY,ff8b71bca151b17c74e7cc5b004e877bad459da2de0843dd60b0886815366f35,EVALUATION_80PCT,6,True,False
687,R04,87,ENSG00000137185,ZSCAN9,2,ZSCAN9-1+ZSCAN9-2,True,ZSCAN9,True,True,ZSCAN9,True,True,0cac5a6adee0393a16b16a7f0f20ba92d175ccdc3456371de6826e70e36fb1a2,f8f7333aa1ff3408d07565b5edb83bfd8673d3b9e4c4dd286e3c55b45b8d0bb5,2e62df2707f2a8521c03e4c5c0d8cf11c12f87a34ce141d9f8ce6bf7f5589623,1e12df6ebd387328dcb6b17f1e94c50abe964833ded4b7a960edd212cbe8774a,COLUMN_UNSEEN,ecc57610760b3a8b789e25c3b5eac6b825daa2132da771e13652142cbcb7da27,EVALUATION_80PCT,0,True,False
