e174_global_target_rank,panel_id,panel_target_rank,ensembl_core,perturbed_gene_name,n_identity_complete_guides,eligible_guide_ids,expression_axis_id_unique,expression_axis_gene_name,target_name_matches_expression_axis,expression_axis_name_unique,scgpt_token,in_scgpt_vocabulary,eligible_target,target_selection_sha256,column_unseen_sha256,e174_selection_sha256,e174_column_unseen_sha256,target_stratum,e174_calibration_sha256,heldout_donor_partition,perturbation_support_contexts_pretruth,excluded_all_e168_e170_e172_targets,selection_used_expression_effect_error_or_e173_outcome
444,R03,44,ENSG00000111670,GNPTAB,2,GNPTAB-1+GNPTAB-2,True,GNPTAB,True,True,GNPTAB,True,True,42458d59070347fdf18f8acb297a55476ec944f4317b8be4b80a0b13c17af708,12a2b176fe6e180fbdb602e37ba3f8663ce112904aa7861a224a530f12b848ea,1e49ee5eb7507b14efd2046a761335ded85fe3345cddf89cde603633c3d1b5e3,9dd4d641689dfa02565d6df567736798219e5fbcd2d602c703833df5b4802931,DONOR_UNSEEN_ONLY,ff838de15f36a6d2e09ce2a27437ff0dc3ca1dbcf86bdd52191ad9c1728a4a35,EVALUATION_80PCT,6,True,False
445,R03,45,ENSG00000204381,LAYN,2,LAYN-1+LAYN-2,True,LAYN,True,True,LAYN,True,True,70c108ac962b4123e5d4b3616a2ee286cbff603aea298c29295648b677119690,c0d12cebc2e9da54cf533a57bd8d1f94d08b53f43bbe8dd63b37699b8a706271,1e4af94e7e28a09d818d0e43efac7c514621555b9b2291ce5f6fe05a91897adf,629ed378ece0f9cf8030b39ae1f428a311d685d9d9a5de66bb19830d28f604e4,DONOR_UNSEEN_ONLY,0d1d939829d29d1df4b15a1a7517200210a77c11f4bdd2216d099e7eff9b6d13,CALIBRATION_20PCT,6,True,False
446,R03,46,ENSG00000181031,RPH3AL,2,RPH3AL-1+RPH3AL-2,True,RPH3AL,True,True,RPH3AL,True,True,f8124012abc84ddd56fb938ae737c04991a7940c0b5492c3f959ed4667c1adb9,24662b28feb690b9fd55ddfc4be8c5e344bc087140a311732fdc57453aa50411,1e4fb0f49c3602ee7eaf6aa9128d88feb4114af1b1f8ed521c83c11bccb6cbe3,337ed167ee1db6f9419bf0c6387f2e7ad163f8eb71567545febc8da329a7d960,COLUMN_UNSEEN,13acfb93c4ddb49a93c2ad5d2ffd7d6d1bcca4986e3a0e4606c16f09926d3a78,CALIBRATION_20PCT,0,True,False
447,R03,47,ENSG00000099942,CRKL,2,CRKL-1+CRKL-2,True,CRKL,True,True,CRKL,True,True,d60b868f242de257d96490497fe98408aa4e2aaa4f3e4210f594636ccffaa991,a26bd7244881d0c06513c168ac5ed3e0d0ad735074fc3b5653917004e7a7a191,1e54b60d5a0975c97a2eb0b75b01ea5079907aba78af5a8ae1073ff0440494b2,5d60928ea1ba108f02a9067d9fe3bf6abe6b0d9957d86006635496d195d40e03,DONOR_UNSEEN_ONLY,39b824bdfc32d21a9316c81129843fe375161305a14b8256c78795508a4dbe10,EVALUATION_80PCT,6,True,False
448,R03,48,ENSG00000005882,PDK2,2,PDK2-1+PDK2-2,True,PDK2,True,True,PDK2,True,True,c49d2662d567c1a625dfa209e9cea714f0bbe9fcd25a3a0e41ab491c9da47d33,e83cda346d57a911533a00b5d4fabfa249a190844de022af038e28c27bcc3a8c,1e70474407e8f11a3604faea6caf061eab999fa7d5ceae252e52b4eb6a769408,69499f0cdaa3fcb2228c0ce1897f69db5f22e5b590ce35b5c569a298013e5397,DONOR_UNSEEN_ONLY,6d27f8adabd34625a89ca583d203b67f93f24ffbc721fb64078029c6094de2bd,EVALUATION_80PCT,6,True,False
449,R03,49,ENSG00000171617,ENC1,2,ENC1-1+ENC1-2,True,ENC1,True,True,ENC1,True,True,12faffa670a28d5ce8cbd7d49a159c0a658e48f41bb5f554bfa2adf4b1f1e967,2ffc58e2c57501f320db976f7c4ee3fff7d30299a99a6a86a320b02b46ae2f27,1e77236a78fa824d79c04b877d59ec0f342dd1cd1fe9c70692901877fb31a550,7f12008d18fcb132386b3eb34a688246bdb199b594ced739baff09598dae42eb,DONOR_UNSEEN_ONLY,67ded4bfb5c4b640cffb53ee86cc10a471f9c4932b9d90e75b818820cd8d7804,EVALUATION_80PCT,6,True,False
450,R03,50,ENSG00000117153,KLHL12,2,KLHL12-1+KLHL12-2,True,KLHL12,True,True,KLHL12,True,True,4fe2f14fbe41b5c6cc10b266d0364f04a9475776edadc060e77f44352a430499,3f1f609d80719b17d6459efda6de2ea77a66372397c72dc0621bd9d0cdf3f45a,1e794358949023e3242387c51f5a30bf9fcac3d25b5277a650077385ab0d6cd8,6264dbe0baf05c3655e41a500f873ebf0d57ac01d27fb7a7189c5678c6430902,DONOR_UNSEEN_ONLY,ee7b963d5a462793d00f7be6e63bcd982edcf359a3d48afc35dd6d7cf2217bbb,EVALUATION_80PCT,6,True,False
451,R03,51,ENSG00000124788,ATXN1,2,ATXN1-1+ATXN1-2,True,ATXN1,True,True,ATXN1,True,True,3e0adcf6f89af8f2f2d06133e9ce6e4fa9e5fc0a8504272bf8d0bb0c35f8edee,331ec3df8a77daad1da3aee9628e897c58358842f188623c0a0289f1ccb1ade8,1e7f4521594a1eb6aa125e2aed09afa15cd47d9c795050c914a495f29899b065,396d9205ef4ec4f0668ec8286d78dc08a9b5f29e84df6af92b652ecca5c3658f,DONOR_UNSEEN_ONLY,478678c8da7b85372e26da37d8d05fe90b5893ea7ee0dd266d5f9b9c2707b7bc,EVALUATION_80PCT,6,True,False
452,R03,52,ENSG00000163874,ZC3H12A,2,ZC3H12A-1+ZC3H12A-2,True,ZC3H12A,True,True,ZC3H12A,True,True,d079db87c5500a07bbebcbd335eb9ea8c1cb3758e92f56e0ef6d1bf8f37bccfb,7af9491a9dbd57b81cbbbab74cc81f5c4494815152c3a35e9f82534b99f561af,1ea9e407846c1cf41a0bb33befacb66b0d609b4770c9767023b4841b79541f67,5bd3d9e2e80c48c4928d29ac170ad5c0c42c5b7b841df750c55921d296c5aabc,DONOR_UNSEEN_ONLY,8637e414bde8105f1fd21da768e39d75fe3d13b08b1343e3f06ff49e4150c193,EVALUATION_80PCT,6,True,False
453,R03,53,ENSG00000160862,AZGP1,2,AZGP1-1+AZGP1-2,True,AZGP1,True,True,AZGP1,True,True,4bb7de7821564da3c5a3445f49597d7e769a617d88e7a4589ed8daa615237e2b,7e003b62340f528a650f44ac344356c150b9ef6c30d9b0b02683be1ee6ea2954,1ec8b259db7c06651df66e61213255a99bc9a172867372779562eeb3bc460188,8c1661590aaa155d5c6e994f6cf76d6c3b7d59b26dee20d88fbbb47e086a7662,DONOR_UNSEEN_ONLY,eda6845c7485426284ccc04c333fca14b1487a772ecf298b29c78157e1825b69,EVALUATION_80PCT,6,True,False
454,R03,54,ENSG00000152700,SAR1B,2,SAR1B-1+SAR1B-2,True,SAR1B,True,True,SAR1B,True,True,53ad3528e0e1efcc4bb5503f17e495acff74185a2dc3baeff074cd244a5f79dc,c87ddb9d072d3a09e6cc0f3749d8f8a3b436e6bba840d298e4a163ee6aeb13b9,1ed8aea4ef6abc0d608de07bb3918aaab43be87e3e9dc473a34fcc420de597c1,929aa6bca9d147164e1c235fc20569ad0127d95c3c7cd89ee5c1a0c709e438f8,DONOR_UNSEEN_ONLY,0feb093d625aa98fefe85f64e1b70f8f0106b98b164738dfdd70b1918db867a7,CALIBRATION_20PCT,6,True,False
455,R03,55,ENSG00000171735,CAMTA1,2,CAMTA1-1+CAMTA1-2,True,CAMTA1,True,True,CAMTA1,True,True,32fc578a4cf36aae9ded0fd5d1351b6412d162c22bf971519306955fd28606fa,2e41a727ded5f12b140a77fd41608a332ceae294aeec7aed6ac82c3d923eee9f,1edb8d28be5d9e9d35e4053b591250a316a79c71fd1945a4046e61019e353989,5f9a7c7d6817705b95afec0d8061963b7da862f827930efd4417133014d2cfe1,DONOR_UNSEEN_ONLY,4b14ba451fb411f18be382c403569338444a844b8c2e087b5f02f245014deaa9,EVALUATION_80PCT,6,True,False
456,R03,56,ENSG00000213221,DNLZ,2,DNLZ-1+DNLZ-2,True,DNLZ,True,True,DNLZ,True,True,bafa73aa41298ccd364813f55e4a9577580599fc25729106941a44ede002a0cc,143b0f7470ec06f2523341a88ffecc887ca52cc8be6da5837279e7cc90e644e8,1f0092dd3ff3a0bd7b669b241727142b4e1844b76a49e63ad620d74dc5e2af6c,50efb3c6a37250665af8f5e5930d225f20dfb40571aac67dd7df5141b56bb118,DONOR_UNSEEN_ONLY,a03eea41039cc905058c1c77c35bc1e0cdd7524a29d8e12e02bd9bf56058db07,EVALUATION_80PCT,6,True,False
457,R03,57,ENSG00000118260,CREB1,2,CREB1-1+CREB1-2,True,CREB1,True,True,CREB1,True,True,96c6501c0fd3fa393ebcc7cbf45f7f62ff6b986f25b0843c276f7dee69b23537,be330284a55db2936a320c6ab404e2ea8f03705ef11277a75cbdf80ae5fc376d,1f0152ac5e910d12537c9a21d6ff1e234954628a4290631e6ded9b656d795b8c,a19c5c705dee2dd657e8bb37231e6df84beb1ead0680b7450aaf7b41cf924e5e,DONOR_UNSEEN_ONLY,7c17d2415d2a142116ce11f5cc76de892bd5df1e5a88e3ce79e5f53ce0c81a55,EVALUATION_80PCT,6,True,False
458,R03,58,ENSG00000135250,SRPK2,2,SRPK2-1+SRPK2-2,True,SRPK2,True,True,SRPK2,True,True,fa47c727c68b9b5f0ebbd2f002020b100c24358dc0bf1262d48dfac4972904ac,a31818ca3411b02a2045f12b4169e444c36ef2b9bd4ce2b988c341e44c6f02b8,1f01d763f1fa87ed7b4715365fc25b917be55e8cd87f7e8dbc6f09893cfb5a42,0dc3ccf1665f56c4ed4b87839d8029f62b5d4e39ad243f7781403a58c27012d0,COLUMN_UNSEEN,6a02c32e2e0bef4b022c74a3a239b0dfb4c5d2fa1b0fbf2b672d9d5033aa5819,EVALUATION_80PCT,0,True,False
459,R03,59,ENSG00000196843,ARID5A,2,ARID5A-1+ARID5A-2,True,ARID5A,True,True,ARID5A,True,True,d5d24c7a1dcfd074cab6d3f5a54652f368826055937c309ea3c46a7d58bfb76c,a0f920eab7cd0b01c5b678398723174ee9706a62951428b5fb0da894754bb34b,1f36b34dc9450b0a9387e0e7956d43c5acc578a15a627f7ba407b274fa459223,674f891fcc0a26b6302b59a9a7594e6d808480a9d341e56fde6f71fb3263a4d4,DONOR_UNSEEN_ONLY,6e4a0c379df2e4426b75c87e5e553e48c792cd74232da2f3e74930d4c84e2457,EVALUATION_80PCT,6,True,False
460,R03,60,ENSG00000147155,EBP,2,EBP-1+EBP-2,True,EBP,True,True,EBP,True,True,92517ff70edfc581e388aa1decdd847ea116ee7482bb7c4ef1c593d1138dd2f0,c89bd2b046999e21cea7743421e061037749ee352291b5fd118e094cdf1dca06,1f37aa641f63d07ad10f38e01d8c14f9a9460ef6332d9548a09862bbc90c8d7d,47cf698e1d599505a3d89cea1932ce1faf53e7883a900ca445afa2bea85c807f,DONOR_UNSEEN_ONLY,94a6cee8a86b9313469c91079243b79c3f8e0a60650c528990fdab5d39e42653,EVALUATION_80PCT,6,True,False
461,R03,61,ENSG00000117362,APH1A,2,APH1A-1+APH1A-2,True,APH1A,True,True,APH1A,True,True,ce61573896c913394c7f468dcce73b1b943960d0e111a4b2a9eca2e011fd76d6,867b277571f83b681bd5fb85fae9db974533f9e99e0b52a45b9b58413edb43a3,1f44350f532621960920b1314b6f2372a4df3f97207a25cff18bbe2b8c94bac6,dc7c6c5dafa629074d8480bcf38440b107fb0f53b56f99c3f624c3623cedd4fa,DONOR_UNSEEN_ONLY,4fd53de0442364993d61cabee7d15d32bb94f5cbcd71fb658a813ccb9d0bb44d,EVALUATION_80PCT,6,True,False
462,R03,62,ENSG00000101680,LAMA1,2,LAMA1-1+LAMA1-2,True,LAMA1,True,True,LAMA1,True,True,e6ba10c7cbf07440a9b6347ef3bd090921a14d220f99012f6ec25fbcb82e3e47,668292b30609aab129ef7a1a6757b2eb2f8ebb12cb40aa66f5487d0d85d11237,1f4f05e22b807b7b1254f1a29e4def89ee4cd5d7a4403a2a111da3267898ee27,3c7b406c0723993bfc020cfd2066af2ee1686add79b1bca7d5ea9e02491819cd,DONOR_UNSEEN_ONLY,90392bd6b75bb0e2d92626b856051b4292be448c3848296c6e0ee52ad7c2375e,EVALUATION_80PCT,6,True,False
463,R03,63,ENSG00000143851,PTPN7,2,PTPN7-1+PTPN7-2,True,PTPN7,True,True,PTPN7,True,True,f790ac19ad53f742bce238c5e28b85642d3b81fed3e0caeeb61c2d5d8d8c79ef,98bb8a5f749b7a68d7eb53897ec1849da41c880ecfe6798b8dcfce54ed9a8fd5,1f6c4a1c64b7ea41b54dbdff587a0eae5031730a47ad10a59a4af51e937e5703,914356e47c69db768173dfc4e0e0d1ade633c674ef4a9972892afa1b46df6ac0,DONOR_UNSEEN_ONLY,bd98a49da6a65325cd7fb37df87fef6ab25525956245a48f0b38f11df266b62a,EVALUATION_80PCT,6,True,False
464,R03,64,ENSG00000187049,TMEM216,2,TMEM216-1+TMEM216-2,True,TMEM216,True,True,TMEM216,True,True,d8fadecd7f467a8f374f042eeb4574ebd9a6a5381185a7f98af1686de6910981,610388f2789beae97ce88da1136ec47f8ed543c8330ec1196105274b99785d6b,1f77088bb252d5d39565a05bb80554c8543156cf1c0e2b79f2245254c8f54fff,b53f027d660f3ffe4d7b197e27285270f3646654c834ef7e45f68893fa336a1d,DONOR_UNSEEN_ONLY,1c292d0bc45fc67da80e00460391ee424695a04ada57f280cc70c743477a0283,CALIBRATION_20PCT,6,True,False
465,R03,65,ENSG00000104450,SPAG1,2,SPAG1-1+SPAG1-2,True,SPAG1,True,True,SPAG1,True,True,ac81d0a36acd93a51f220e90a7cb4c06e1166f7c3e8e0454faaad32607041abe,b1b2b06f268e5c78842ae48ddc368903aa4dcc5d529ec7979a1f065d324ce56a,1f8ec8447d4f212b6bdbabbfde6e9d82bfc4d69088e558d5c507b9ec6034e5fc,aaf068b0f6719f60b5bb3ee7fa54f6afafc407844299fc4eba42aeadb2d423f2,DONOR_UNSEEN_ONLY,1c3deb73f75eb35a4c908617a61ad2d8b521c98a968644939c3bc49d2b02b4e9,CALIBRATION_20PCT,6,True,False
466,R03,66,ENSG00000125534,PPDPF,2,PPDPF-1+PPDPF-2,True,PPDPF,True,True,PPDPF,True,True,336be341c36f00947124b2b1c1a649b1b911be868a9493ca6ede99e14112a395,9d1e86fe79c3398c978a000dafc236c5c1a8533d3d6ec44553372206391ef19f,1faa5b3016f27bf887fe7a1613e0b673f60fbcd889be89c1295c32476f23ec4a,5b2114e3b50e967b8cc9db117b0fad9cf4dea00378ba95117b10f451a18881a3,DONOR_UNSEEN_ONLY,4146c372816cbee3b5ed61506fdb4320e0c3073fea9fb709566caa7bd322edaa,EVALUATION_80PCT,6,True,False
467,R03,67,ENSG00000134108,ARL8B,2,ARL8B-1+ARL8B-2,True,ARL8B,True,True,ARL8B,True,True,c95ece9042c87adf08c696f021a914591edb0ed4a5fdd9f76e6b7649fc5809e5,366a481727642d4ff7d9669952a00dc0fc0469419cc848192f0257a3bf0a7da1,1fab650fe0cbdd11ab491a31b0a2a852cd1fed9c7852352d898fcd8be48c23fe,04375d3e33156bca34fae4ab2b4c502c4f12d702d71d729f9585ece70b3f5e94,COLUMN_UNSEEN,e5e4628a8cd62eb207a82f346df14b57ed5ca3d2000af6f05cbe07429b8fd9de,EVALUATION_80PCT,0,True,False
468,R03,68,ENSG00000139668,WDFY2,2,WDFY2-1+WDFY2-2,True,WDFY2,True,True,WDFY2,True,True,9c0464d936306bd7012b30bc5ffcf8654ea82cfb22e0a18ae269b59421398143,032bf7646dfe99f5ed069ad81d1873e8a48219201b5506d6e0c28a8119f608cc,1fc3c68e257f22f9019801b547b4a9a0f189fceab8660f4957e12364cc62b8be,b9f42ba8c70dd9d7553bab7330a2a2506fa51f55c47fa3625a044e8f5365d192,DONOR_UNSEEN_ONLY,0456eda7e58e6a122a7243e6b283349d1c8a792c3962110b0748fa0176af64dd,CALIBRATION_20PCT,6,True,False
469,R03,69,ENSG00000126903,SLC10A3,2,SLC10A3-1+SLC10A3-2,True,SLC10A3,True,True,SLC10A3,True,True,1c5a69ca055a54055097a6c174edc11613d82a2615c6eccc8530a5909cdb5083,126e7e366c142ab6a64828a23f5374f71ad26a905bdc553e850a8850ef34cc73,1fccf4991522739437498bbfa03ddb4b19b085a699a25dcd3276d5cceff443ef,edfe4fecd05d935f4374d4441b358754c47f5d9bfd1476fd0f0e53c7ebfa9309,DONOR_UNSEEN_ONLY,cc028d8608241bdcd48e3cae763d0beddc142a2476471ff02ce35289001aa9a5,EVALUATION_80PCT,6,True,False
470,R03,70,ENSG00000143401,ANP32E,2,ANP32E-1+ANP32E-2,True,ANP32E,True,True,ANP32E,True,True,9ace35754a7d10e7bf6ff62c0099f64de4ee0e1c0ae29487def5b65d8faac6d6,0615c0f59cedabd87849f4e03765827fd98ebdcb11eaa44fadf14207ff4b606f,1fcefd2cb6cebe030130bc8619dd741c6b81fa9172fc3fe7ac12341b7cd534eb,7882505725fd85d5df1bfe101aa8a70bcb385612719f97f08cda649ae87512ff,DONOR_UNSEEN_ONLY,713d4cf6f1b831442d38d4241a46a0f43b189a9b91fe94851ae4adce3984760d,EVALUATION_80PCT,6,True,False
471,R03,71,ENSG00000180532,ZSCAN4,2,ZSCAN4-1+ZSCAN4-2,True,ZSCAN4,True,True,ZSCAN4,True,True,61a32862910ba03b29eb9635b803595179406ada63a639f37e05100e8611bb74,40076c2ec635d19eeb4584dcc71393b3d4c9e84e697fa4f7f3c5c30531be89ae,1ff043d5eedf8bb6b62feaf36b8255150170276a926b4a4d548ae428fecccdff,569b93d806ed9395d2f23df1b08500cd9a03b36b629746f8c6315471e0cbd6be,DONOR_UNSEEN_ONLY,97faf0ada3236bb662ee668e3d7ec236dcdf961a63e787f0044cd4b329530f42,EVALUATION_80PCT,6,True,False
472,R03,72,ENSG00000169220,RGS14,2,RGS14-1+RGS14-2,True,RGS14,True,True,RGS14,True,True,4a443ffb7d9d0a63669fa2ddd623efdd7523951e5b2e191f34311b7db3ea129e,213ebad341399babf83f4008a89d49a851831b8ca780cccd1129ed00498375d6,201359d6ae329ca15e27fe286eaae32c8cdc55247b14d5b547c3f8f2d7adc9ac,f792901242b686714a0e4425ec56dca29aae2ea2e2151e762025e15755a1483c,DONOR_UNSEEN_ONLY,c1c4dec55008a606adde5e7700c2c34854d72784f5dd3832f0d9a0b51660631f,EVALUATION_80PCT,6,True,False
473,R03,73,ENSG00000070423,RNF126,2,RNF126-1+RNF126-2,True,RNF126,True,True,RNF126,True,True,41883bcbc9a54d877867383c387fdfb83fa56429e5fbe77a95d69d13de47ee72,368232c5718a04bf0c8cca69e4b52448641af183ce83365c65a1265041da6e63,20152353780e9fd4ed55603c5dd1a20845353cd4294b7576687d15698a4a9b0b,a9bb1e1ebcda0b7bbe7bb4a0e7df26119f392cc6e2345c29820c37edd857eca7,DONOR_UNSEEN_ONLY,d52adfc2a2b71f46c6692cea767a1b336013de0ad54bdef570ffc416baf18674,EVALUATION_80PCT,6,True,False
474,R03,74,ENSG00000099834,CDHR5,2,CDHR5-1+CDHR5-2,True,CDHR5,True,True,CDHR5,True,True,e436c5091dec30520136be2f88b279629ca8ea2e8e14e030bbcf0499dd75e6e2,0dd83d0ec3657ddc16fc5b7290860453db6d697ee7d8a10ba3f1cf3b90d3df0f,2022d27d8eba1f1fdce779fd1bfc0817a55aac25cb1fc5a4d7a871a3097b7d38,8ea04c8db700cbf3c74e3590d29e41b2f4682fb18120a22011aec7fd4a0977e3,DONOR_UNSEEN_ONLY,499a2f69701ee14cdcdbd6d4fd1bcadc47ed3049823b4400b11aa70a4be657a0,EVALUATION_80PCT,6,True,False
475,R03,75,ENSG00000038382,TRIO,2,TRIO-1+TRIO-2,True,TRIO,True,True,TRIO,True,True,a7b69d9fb225bc23aafa4db444c5c3cfe3aef2f97587d72853d4463503194c2e,622cd1dd379dd2f654cd3b17089e58764b9825206a1fda19607023fe0455e8b5,204dc08d59a4f799a9a59532ad0524f9eb47e3860694e18aeedf97c9bcf370e4,ebbcc52a7d42a46f0bb27de6010915381a2128314e476065fcefc22c82a86748,DONOR_UNSEEN_ONLY,c40131ecf78c913467c53d5f8f2f64630d1fe08df18ce5fd39f502adb4141326,EVALUATION_80PCT,6,True,False
476,R03,76,ENSG00000171310,CHST11,2,CHST11-1+CHST11-2,True,CHST11,True,True,CHST11,True,True,674e66621e340b83d2f49a954d2c9cc6e9c2fb3b87c0edb6764fffd9f1299ff7,10ff76f5ea5cc9b643ccc63b21978f622da9af9e193233518bae84af714d85eb,205f3231b8ba3aa9eb68f71e4667645b82c2033d10ae96711f1ac3a9111227e0,157f00aaf4402e0c8fb68087aa3430151f5d0de00b304bf63c0e34531fe5e3ea,COLUMN_UNSEEN,f4e5b0bc0cbaf50b61b106cc7f98cd1b7587c50a56121b3852cd2fb149044495,EVALUATION_80PCT,0,True,False
477,R03,77,ENSG00000145860,RNF145,2,RNF145-1+RNF145-2,True,RNF145,True,True,RNF145,True,True,4e691659c700e231f2ebbd8a352198c00bc2f009ac97ef11b137e8aaee3c8c11,4c3730d08eb536919b9463ba0b23af51a41d54a4c4e98cb9da2a5c679994ad51,2095e76635f9aa4c4db4a62b35aa927ad0e9b495328f4d21ea7c438ed2950183,4fcd04b755c72a0d2d04e2a6f2d8b5a5b2dd20e9da2097ac5e3dd2225aa2c674,DONOR_UNSEEN_ONLY,12a4b149b9fa20363eb165c7248a65381ba7a12b1e6f489fb83705140fb47d67,CALIBRATION_20PCT,6,True,False
478,R03,78,ENSG00000087301,TXNDC16,2,TXNDC16-1+TXNDC16-2,True,TXNDC16,True,True,TXNDC16,True,True,6d4f9fb1f2da2abb92de28cf80ba4210566531bd4599d459662e4a2139e0ef3f,20dfa84a7ea759a0a597ee6504fd36c8b9aad3ac127d678e27cce2caf799fab0,20b60afaa1980320e225f2718df1d0085f0843cc983c17507a30654b759ac0b9,2de34a18d6a193576f341e2bc22a6f3193bbb2efe09a393d47d76fb9b5536dc1,COLUMN_UNSEEN,fb098e55bd7e747d4918940ebc03bed49bd13f3b683014e14dc6f03e03423bec,EVALUATION_80PCT,0,True,False
479,R03,79,ENSG00000174996,KLC2,2,KLC2-1+KLC2-2,True,KLC2,True,True,KLC2,True,True,889dd6b915c8cff6f56df595cd061fd16e1f8078ef964e86d4dab97a267c6830,6fa12051340a39f0960c9de8d0dd2ca500b360dfa9e4001ecb02d21ee437ba05,20e9ef2e79c30475025b37c0d36aa68f2763175e1d17e215d7d9d18e27332ea6,0db445223d5031c05a6c57713e73ed5f108bdb240e31932ccafb9bfdbc656664,COLUMN_UNSEEN,0ff579c4e4dfc0877a638412f1d191225b0bc8638242a5bc77424c76dba1a19e,CALIBRATION_20PCT,0,True,False
480,R03,80,ENSG00000136573,BLK,2,BLK-1+BLK-2,True,BLK,True,True,BLK,True,True,c697a9e933b4d024f2a1901a4b55121ee7ac842a94177c6ed6fa927a2b1e4e32,52160c99621b578b2d673157f4682a3c68c0b13b2a3db2817943ed4a1905a409,20fd1c4502ed16c8da4734143e57ca714c01c588af1c8123f97b67f298ddcb75,3185a2054148ef5c0f0eb71917a97bdf73431cfa8f4b03c3cc8b0872ad09cb28,COLUMN_UNSEEN,07db0573489a7a2a075c925dc43e02303c2cc0aeff6f4306d40d28d3cefa9496,CALIBRATION_20PCT,0,True,False
481,R03,81,ENSG00000114854,TNNC1,2,TNNC1-1+TNNC1-2,True,TNNC1,True,True,TNNC1,True,True,1d81c72bce35fe63a1397207dad2abfd1f4e3103d03d08fb8a4f3f25537adaff,0b5cfaaeb5b566db0ddd7fdac45300e7f2a129ecefdd0c10d859d605cbc6a463,21093efaa3a90af1489d838aea3237df9ea12b7b8d466cba67a8553bc1bd6d40,dc0421dc94bbd354910a565ce76eb0ac98a559b91fb07897fe3a9073b0a157de,DONOR_UNSEEN_ONLY,a99fa4ebfd58375c1bd3b33329181047c99515f5e3026816c57679f93f7cd666,EVALUATION_80PCT,6,True,False
482,R03,82,ENSG00000003756,RBM5,2,RBM5-1+RBM5-2,True,RBM5,True,True,RBM5,True,True,e0eff5ebffadbc027d0d345ca25fd271a31494df401ce294f3479498933c363a,d2e3d747099007e2b9828bf8f1a4c305d52b009535174004736c15b69e3b7332,210c81fa64deeec969ad11bafb3b37bcd491c9acf59eb828213e6f5fcfcbcf05,8290ee8dc8d36844ad9cb30d69e65faac2cd867d35e5b100f21604bb3a83c402,DONOR_UNSEEN_ONLY,760048f4368d5acf33f0f5ce88371329f30ebec370ad217a3bf751025a2f7618,EVALUATION_80PCT,6,True,False
483,R03,83,ENSG00000064961,HMG20B,2,HMG20B-1+HMG20B-2,True,HMG20B,True,True,HMG20B,True,True,85026cb145d04f580c41d565626aad1a9940d14fdde2404e57a1b30871564546,70cc83b7c277b3e832be91f754d6dac0ad5ce50f604fcb0d579f6512c68cde53,2125ba036eca31685c2ebb327c4a44045e5f7b00e98a4c1c17390b69a30a230d,413aa62613d60efe254f139063b018d26cf19f94ab615450b35b5e1998d652bc,DONOR_UNSEEN_ONLY,8e09d6ed27bc9b0c9eb864b6ec3c563fff67d17e40583762b1f6b7f619f30489,EVALUATION_80PCT,6,True,False
484,R03,84,ENSG00000145649,GZMA,2,GZMA-1+GZMA-2,True,GZMA,True,True,GZMA,True,True,7ea246a74ff2934ad5fa1142c890a89173a1460643c6905a84489961d897a685,2aaec6bd596b9a41016e4fcb07e36fa64c5cf3bf9f7acc44b7d038ffe28d9417,21304eedaee3f2f07d1e8b3240140dcf03eda19a41453b1ca4cc0f151a4e3b40,787b4e4289e15264ca7004b334aae01f3ffccaae5e4f7fbfc7d72d5187890e68,DONOR_UNSEEN_ONLY,103f4f5b75f9998c566c641dc35b5cb24638b5cefecd6aeb2288e5d83d7b26bb,CALIBRATION_20PCT,6,True,False
485,R03,85,ENSG00000173581,CCDC106,2,CCDC106-1+CCDC106-2,True,CCDC106,True,True,CCDC106,True,True,be14e2bce4b2b46ae7b01ba4249bc4361d3f0c7f0d1205109ae6e8104e94978d,1311f1ba98acf5ee620d6a489127d54fd8735bd884c80365e6b2bf8cdc02b14e,2139c376441911e27897dd5d69a56f873c3421ace69d91858faa44a8cba27472,5bbbe8a7228f111f111564f90146bf2e56c6eae90eedd8cdb58337e5eeb0b7c1,DONOR_UNSEEN_ONLY,ba2a8d85fd5a86727ecd58d45b9bff9b7236925d8ac7941af4e90db3e6933bfc,EVALUATION_80PCT,6,True,False
486,R03,86,ENSG00000104983,CCDC61,2,CCDC61-1+CCDC61-2,True,CCDC61,True,True,CCDC61,True,True,6ddf734fc3ee22e68213d288a9237461d9b62f35355f6c813edb1f245896f554,bb97420b9475ef874218adfa591a4210895741d9df73c83272ac583f1b58d055,21425834bb1f5e8ca35758ec5b105a38d9e16698e3e34721d16dfedae645584e,00592fb89735fb925b7c701f7760088b013d224883e33a595a44d6a805ce8087,COLUMN_UNSEEN,dda26932195f97ea6a5a12e037bfa67a08e9ee09b5e87c281e9384e1027c94e9,EVALUATION_80PCT,0,True,False
487,R03,87,ENSG00000163138,PACRGL,2,PACRGL-1+PACRGL-2,True,PACRGL,True,True,PACRGL,True,True,69c9fa70a8365148c708b13361fe5f71031fe4ab182b8071d035c29282fd17d1,eaa1062e7c8f73e19cd463ec83813bace899c2650ed0ed5c151ad35cb3cfcc2b,2146e9c9c7e6f3252fd18d29844577bd078c9e5d7b43a402b11f22c90969748f,3eabe7102f6d62726123907ca52f4f466a9f6ca9253ec098b6c698ba034faa60,DONOR_UNSEEN_ONLY,601345806afc9de6ac6b8ddd22a4357467a2d431bd20b58d8977ac3036519de4,EVALUATION_80PCT,6,True,False
